segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
474,"00:41:37,040","00:41:41,520",2497.04,2501.52,4.480000000000018,"Wir haben Vandalismus, wir haben einen Einbruch gehabt,"
475,"00:41:41,640","00:41:47,640",2501.64,2507.64,6.0,der von der Schulgemeinschaft getätigt wurde.
476,"00:41:47,720","00:41:51,320",2507.72,2511.32,3.600000000000364,ML: Was wünschen Sie sich?
477,"00:41:51,440","00:41:54,000",2511.44,2514.0,2.5599999999999454,"Der Brandbrief soll Leute dazu bringen,"
478,"00:41:54,080","00:41:57,440",2514.08,2517.44,3.3600000000001273,dass sich etwas tut.
479,"00:41:57,520","00:42:00,560",2517.52,2520.56,3.0399999999999636,"AM: Wir haben uns einen Sicherheitsdienst gewünscht,"
480,"00:42:01,080","00:42:04,880",2521.08,2524.88,3.800000000000182,"haben festgestellt, dass das vom Schulgesetz nicht erlaubt ist. Aber"
481,"00:42:05,000","00:42:08,040",2525.0,2528.04,3.0399999999999636,"der städtische Ordnungsdienst. Wir haben einen Hauptweg,"
482,"00:42:08,120","00:42:11,920",2528.12,2531.92,3.800000000000182,"wo die meisten Kinder lernen gehen, muss zu Schlägereien kam."
483,"00:42:12,000","00:42:15,320",2532.0,2535.32,3.3200000000001637,Der soll jetzt perspektivisch geprüft werden und das wäre
484,"00:42:15,440","00:42:18,920",2535.44,2538.92,3.480000000000018,natürlich noch besser. Dass sich die Kinder wenigstens
485,"00:42:19,040","00:42:22,000",2539.04,2542.0,2.9600000000000364,auf dem Schulweg sicher fühlen. Wir haben viel
486,"00:42:22,080","00:42:26,200",2542.08,2546.2,4.119999999999891,"über diesen Brief gesprochen, ich habe das noch mal angeschaut,"
487,"00:42:26,320","00:42:31,560",2546.32,2551.56,5.239999999999782,sie schreiben schon krasse Dinge.
488,"00:42:31,680","00:42:35,200",2551.68,2555.2,3.519999999999982,Fast täglich müssten Schülerinnen und Schüler
489,"00:42:35,320","00:42:39,640",2555.32,2559.64,4.319999999999709,vom Unterricht ausgeschlossen werden.
490,"00:42:39,760","00:42:42,320",2559.76,2562.32,2.5599999999999454,"AM: Das ist die Antwort auf Ihre Frage,"
491,"00:42:42,440","00:42:45,880",2562.44,2565.88,3.4400000000000546,wenn jemand jemanden schlägt.
492,"00:42:46,000","00:42:51,080",2566.0,2571.08,5.079999999999927,Das Schulpersonal hätte keine Kraftreserven mehr.
493,"00:42:51,160","00:42:56,120",2571.16,2576.12,4.960000000000036,"Die 900 Kinder sagen, dass es kein entspannter Ort mehr zum Lernen ist."
494,"00:42:56,200","00:43:02,680",2576.2,2582.68,6.480000000000018,"Ein Beispiel von vielen ein Vater sagt,"
495,"00:43:02,800","00:43:08,200",2582.8,2588.2,5.399999999999636,"dass sich sein Sohn beschwert,"
496,"00:43:08,280","00:43:11,200",2588.28,2591.2,2.919999999999618,dass er ständig geschlagen oder bedroht wird.
497,"00:43:11,280","00:43:13,600",2591.28,2593.6,2.319999999999709,Das ist zutreffend.
498,"00:43:13,720","00:43:19,600",2593.72,2599.6,5.880000000000109,"Ständige Schülerberichte,"
499,"00:43:19,720","00:43:24,000",2599.72,2604.0,4.2800000000002,wo Schülerinnen Schüler Messer beizutragen.
500,"00:43:24,120","00:43:28,720",2604.12,2608.72,4.599999999999909,"Vor einiger Zeit sagen Sie,"
501,"00:43:28,800","00:43:32,560",2608.8,2612.56,3.7599999999997635,wurde außerhalb der Schule ein Kind mit einer Eisenstange
502,"00:43:32,680","00:43:35,000",2612.68,2615.0,2.3200000000001637,bewusstlos geschlagen.
503,"00:43:35,080","00:43:38,600",2615.08,2618.6,3.519999999999982,Hat sich nach diesem Krankenhaus Offenheit nicht mehr
504,"00:43:38,680","00:43:42,160",2618.68,2622.16,3.480000000000018,in die Schule gedruckt.
505,"00:43:42,280","00:43:46,760",2622.28,2626.76,4.480000000000018,"Belästigungen auf Toiletten, in dem Schreiben heißt es außerdem,"
506,"00:43:46,840","00:43:53,440",2626.84,2633.44,6.599999999999909,"""Homosexualität und sexuelle Diversität"
507,"00:43:54,000","00:43:57,600",2634.0,2637.6,3.599999999999909,widersprechen der religiösen Auffassung nicht
508,"00:43:57,720","00:44:03,600",2637.72,2643.6,5.880000000000109,weniger Schülerinnen.
509,"00:44:04,280","00:44:07,200",2644.28,2647.2,2.919999999999618,Für sie und ihre Familien hat ihre Religion
510,"00:44:07,280","00:44:11,400",2647.28,2651.4,4.119999999999891,"einen höheren moralischen Stellenwert als unser Grundgesetz""."
511,"00:44:11,520","00:44:17,320",2651.52,2657.32,5.800000000000182,Es geht also auch kulturelle Themen.
512,"00:44:17,440","00:44:23,840",2657.44,2663.84,6.400000000000091,"Das KFN hat jetzt das in einer Studie bestätigt,"
513,"00:44:23,960","00:44:27,160",2663.96,2667.16,3.199999999999818,dass das tatsächlich ein Problem ist.
514,"00:44:27,280","00:44:32,160",2667.28,2672.16,4.879999999999654,Da wäre ungefähr die Hälfte Muslime gewesen.
515,"00:44:32,280","00:44:35,160",2672.28,2675.16,2.8799999999996544,Die Grundsätze des Korans werden tatsächlich
516,"00:44:35,280","00:44:41,160",2675.28,2681.16,5.879999999999654,über das Grundgesetz gestellt.
517,"00:44:45,080","00:44:47,040",2685.08,2687.04,1.9600000000000364,Wie gehen wir damit um?
518,"00:44:47,160","00:44:49,400",2687.16,2689.4,2.2400000000002365,Da muss man doch darauf reagieren.
519,"00:44:49,480","00:44:51,800",2689.48,2691.8,2.3200000000001637,"Das schöne Wort ""Super-Diversität""."
520,"00:44:51,880","00:44:57,840",2691.88,2697.84,5.960000000000036,Wir müssen reagieren und mit solchen Dingen umgehen.
521,"00:44:57,960","00:45:04,160",2697.96,2704.16,6.199999999999818,"Das Grundgesetz ist die Basis, das hören wir immer,"
522,"00:45:04,240","00:45:10,160",2704.24,2710.16,5.920000000000073,doch dann kommt so etwas.
523,"00:45:15,560","00:45:20,040",2715.56,2720.04,4.480000000000018,"Wie stellen wir sicher, dass das deutsche Grundgesetz gilt?"
524,"00:45:20,120","00:45:25,000",2720.12,2725.0,4.880000000000109,AE: Man muss das alles in Schulen thematisieren.
525,"00:45:25,120","00:45:29,560",2725.12,2729.56,4.440000000000055,Dafür müssen die Grundschulen zum Beispiel ausgestattet sein.
526,"00:45:29,680","00:45:35,560",2729.68,2735.56,5.880000000000109,Man muss darüber reden.
527,"00:45:38,400","00:45:41,120",2738.4,2741.12,2.7199999999998,Das scheint nicht zu fusionieren.
528,"00:45:41,240","00:45:43,400",2741.24,2743.4,2.1600000000003092,Es passiert ja nicht.
529,"00:45:43,520","00:45:45,800",2743.52,2745.8,2.2800000000002,AM: Die Unterstützung ist nicht da.
530,"00:45:45,920","00:45:48,400",2745.92,2748.4,2.480000000000018,"Kulturmittler, Personal,"
531,"00:45:48,520","00:45:51,600",2748.52,2751.6,3.0799999999999272,das ist alles nicht da.
532,"00:45:51,680","00:45:58,400",2751.68,2758.4,6.720000000000255,Mehr Personal auch für die Pausenaufsicht.
533,"00:45:58,520","00:46:02,680",2758.52,2762.68,4.1599999999998545,"Wir versuchen das aufzufahren, wir machen Demokratieerziehung,"
534,"00:46:02,800","00:46:05,880",2762.8,2765.88,3.0799999999999272,"wir arbeiten auch mit anderen Moscheen zusammen,"
535,"00:46:06,000","00:46:09,560",2766.0,2769.56,3.5599999999999454,"mit der einen klappt es gut, mit anderen eher weniger."
536,"00:46:09,640","00:46:14,960",2769.64,2774.96,5.320000000000164,"Wir erreichen auch Kinder, aber nicht alle."
537,"00:46:15,040","00:46:17,960",2775.04,2777.96,2.9200000000000728,"Es bleibt ein Teil, den wir nicht erreichen."
538,"00:46:18,040","00:46:22,000",2778.04,2782.0,3.9600000000000364,Das ist das große Problem.
539,"00:46:22,120","00:46:25,840",2782.12,2785.84,3.7200000000002547,"ML: Das ist ein Problem, das wird man nicht lösen können."
540,"00:46:25,960","00:46:28,920",2785.96,2788.92,2.9600000000000364,"Es gibt immer welche, die man nicht erreicht."
541,"00:46:29,040","00:46:32,200",2789.04,2792.2,3.1599999999998545,"Die Frage ist, ob man nicht lange Zeit"
542,"00:46:32,320","00:46:37,400",2792.32,2797.4,5.079999999999927,diesen Bereich zu wenig wichtig genommen hat.
543,"00:46:37,520","00:46:41,520",2797.52,2801.52,4.0,"Wenn Frauen diskriminiert werden zum Beispiel, das ist etwas,"
544,"00:46:41,640","00:46:48,320",2801.64,2808.32,6.680000000000291,das geht an den Kern unserer Werteordnung.
545,"00:46:48,520","00:46:52,520",2808.52,2812.52,4.0,"Natürlich ist das ein Konflikt, zu Hause hört man es anders,"
546,"00:46:52,600","00:46:54,520",2812.6,2814.52,1.9200000000000728,als in der Schule.
547,"00:46:54,600","00:46:57,760",2814.6,2817.76,3.1600000000003092,Da braucht man auch genügend Mittel.
548,"00:46:57,880","00:47:00,960",2817.88,2820.96,3.0799999999999272,Ich habe letztlich von diesen Perspektivschulen
549,"00:47:01,080","00:47:05,000",2821.08,2825.0,3.9200000000000728,in Schleswig Holstein gelesen.
550,"00:47:05,120","00:47:08,960",2825.12,2828.96,3.8400000000001455,"Mein Vorschlag wäre, dass man gelingen Projekte,"
551,"00:47:09,040","00:47:12,400",2829.04,2832.4,3.3600000000001273,"auch in diesen Fragen, die gibt es in Deutschland,"
552,"00:47:12,560","00:47:17,840",2832.56,2837.84,5.2800000000002,die transportiert und nicht nur in jedem Bundesland hat.
553,"00:47:17,920","00:47:26,360",2837.92,2846.36,8.440000000000055,"Man müsste an jedem Schulministerium wenigstens einen Menschen haben,"
554,"00:47:28,600","00:47:32,360",2848.6,2852.36,3.7600000000002183,"der kein Büro hat, sondern nur ein Auto,"
555,"00:47:32,480","00:47:35,640",2852.48,2855.64,3.1599999999998545,"mit dem er in jedes Bundesland fährt und schaut,"
556,"00:47:35,760","00:47:39,920",2855.76,2859.92,4.1599999999998545,was man von denen lernen kann.
557,"00:47:40,040","00:47:47,920",2860.04,2867.92,7.880000000000109,"Wenn die Ministerien dann, wenn man lösungsorientiert denkt,"
558,"00:47:49,600","00:47:56,720",2869.6,2876.72,7.119999999999891,"wir haben eine Schuldenbremse, man muss sparen,"
559,"00:48:00,040","00:48:03,960",2880.04,2883.96,3.9200000000000728,"wenn die Ministerien mal eine Erlastbremse hat,"
560,"00:48:04,080","00:48:07,920",2884.08,2887.92,3.8400000000001455,"dann könnten die Lehrer anstatt diese Texte immer zu lesen,"
561,"00:48:08,040","00:48:15,280",2888.04,2895.28,7.2400000000002365,vielleicht zigmal intensiver mit den Schülern beschäftigen.
562,"00:48:15,400","00:48:22,680",2895.4,2902.68,7.279999999999745,Wir müssen Entlassungen in der Bürokratie schaffen.
563,"00:48:25,560","00:48:28,040",2905.56,2908.04,2.480000000000018,"Dann hat man mehr Zeit für Pädagogik,"
564,"00:48:28,160","00:48:30,600",2908.16,2910.6,2.4400000000000546,dafür sind die Lehrer ausgebildet.
565,"00:48:30,680","00:48:36,800",2910.68,2916.8,6.120000000000346,Man braucht Zeit für die Kinder.
566,"00:48:37,720","00:48:45,360",2917.72,2925.36,7.640000000000327,AE: Es muss nicht unbedingt jemand aus dem Ministerium
567,"00:48:50,440","00:48:52,760",2930.44,2932.76,2.3200000000001637,durch die Gegend fahren.
568,"00:48:52,880","00:48:57,400",2932.88,2937.4,4.519999999999982,Ich habe in den vergangenen Wochen bei einem Kongress von Lehrkräften
569,"00:48:57,520","00:49:00,560",2937.52,2940.56,3.0399999999999636,einen Vortrag gehalten und da waren Lehrkräfte
570,"00:49:00,680","00:49:05,000",2940.68,2945.0,4.320000000000164,"aus ganz Nordrhein-Westfalen, die sich darüber ausgetauscht haben."
571,"00:49:05,120","00:49:07,000",2945.12,2947.0,1.8800000000001091,"Das was man da hört ist,"
572,"00:49:07,120","00:49:10,600",2947.12,2950.6,3.480000000000018,"dass beide Gruppen, ganztags Personal und Lehrkräfte,"
573,"00:49:10,720","00:49:14,080",2950.72,2954.08,3.3600000000001273,"die sind im Augenblick beschäftigt mit Feuerwehr,"
574,"00:49:14,200","00:49:19,040",2954.2,2959.04,4.8400000000001455,und können wenig Brandschutzmaßnahmen
575,"00:49:19,160","00:49:25,040",2959.16,2965.04,5.880000000000109,präventiv wahrnehmen.
576,"00:49:33,880","00:49:36,760",2973.88,2976.76,2.880000000000109,Aus meiner Sicht in den meisten Schulen hat
577,"00:49:36,880","00:49:42,920",2976.88,2982.92,6.039999999999964,man die Rahmenbedingungen nicht.
578,"00:49:45,240","00:49:48,480",2985.24,2988.48,3.2400000000002365,"Da habe ich sie vorhin zitiert, mit dieser Schule,"
579,"00:49:48,600","00:49:51,200",2988.6,2991.2,2.599999999999909,die sie besucht haben.
580,"00:49:51,200","00:49:53,160",2991.2,2993.16,1.9600000000000364,Was ist das für so eine Situation?
581,"00:49:53,280","00:50:02,360",2993.28,3002.36,9.079999999999927,Wie soll der gute Unterricht gelingen an so einer Schule?
582,"00:50:02,360","00:50:05,920",3002.36,3005.92,3.5599999999999454,"Ich kann das so noch mal kurz skizzieren, da können Sie eine"
583,"00:50:06,000","00:50:11,920",3006.0,3011.92,5.920000000000073,Schule mit 150 Schülern
584,"00:50:12,520","00:50:19,520",3012.52,3019.52,7.0,"und Eltern aus vierter Generation Migrationshintergrund,"
585,"00:50:19,600","00:50:27,240",3019.6,3027.24,7.639999999999873,"aber auch Kindern die nicht in Deutschland geboren sind,"
586,"00:50:28,920","00:50:31,840",3028.92,3031.84,2.9200000000000728,50 Länder ist erst mal nicht so interessant wie weit über 20
587,"00:50:31,960","00:50:35,760",3031.96,3035.76,3.800000000000182,"verschiedene Sprachen, die gesprochen werden."
588,"00:50:35,880","00:50:39,840",3035.88,3039.84,3.9600000000000364,Nicht selten spricht ein Kind zwei Sprachen und lernt als dritte
589,"00:50:39,960","00:50:41,840",3039.96,3041.84,1.8800000000001091,Sprache Deutsch.
590,"00:50:41,960","00:50:47,840",3041.96,3047.84,5.880000000000109,"Die Herausforderung ist,"
591,"00:50:50,120","00:50:53,200",3050.12,3053.2,3.0799999999999272,"stellen Sie sich vor, auf Klassenebene sind das zehn Sprachen,"
592,"00:50:53,320","00:50:55,720",3053.32,3055.72,2.399999999999636,die in einer Klasse gesprochen werden.
593,"00:50:55,840","00:51:01,920",3055.84,3061.92,6.079999999999927,Das soll eine Lehrkraft bewältigen.
594,"00:51:02,040","00:51:06,200",3062.04,3066.2,4.1599999999998545,"Wenn das klappen soll, dann muss man richtig in die Grundschulen"
595,"00:51:06,280","00:51:08,760",3066.28,3068.76,2.480000000000018,investieren.
596,"00:51:08,880","00:51:14,240",3068.88,3074.24,5.359999999999673,"Ich persönlich bin ja wirklich unkreativ, was Lösungen angeht."
597,"00:51:14,360","00:51:21,400",3074.36,3081.4,7.039999999999964,Aber in der Praxis sehe ich wirklich gute Ideen.
598,"00:51:25,280","00:51:28,840",3085.28,3088.84,3.5599999999999454,"Da wo das funktioniert, sehe ich aber auch Lehrkräfte, die so nicht"
599,"00:51:28,960","00:51:34,840",3088.96,3094.84,5.880000000000109,gesund ins Rentenalter kommen.
600,"00:51:35,160","00:51:39,200",3095.16,3099.2,4.039999999999964,"Die Vorstellung, dass man so viele Kinder, bis zu 27 in einer Klasse"
601,"00:51:39,280","00:51:44,000",3099.28,3104.0,4.7199999999998,"oder noch mehr, das war noch nie sinnvoll,"
602,"00:51:44,080","00:51:52,000",3104.08,3112.0,7.920000000000073,aber gerade unter diesen Bedingungen ist das einfach Quatsch.
603,"00:51:54,560","00:51:58,720",3114.56,3118.72,4.1599999999998545,Und da bekommen die Schulen dann gerade mal zwei halbe Stellen
604,"00:51:58,840","00:52:03,880",3118.84,3123.88,5.039999999999964,Sozialarbeit.
605,"00:52:04,000","00:52:07,600",3124.0,3127.6,3.599999999999909,"Da hat man schon Probleme, mit den Eltern Kontakt aufzunehmen, mit"
606,"00:52:07,680","00:52:11,400",3127.68,3131.4,3.7200000000002547,Dolmetschern und allem.
607,"00:52:11,480","00:52:14,800",3131.48,3134.8,3.3200000000001637,"Früher konnte man das mit ein bis zwei Dolmetschern bewältigen, das"
608,"00:52:14,880","00:52:19,800",3134.88,3139.8,4.920000000000073,klappt heute auch schon nicht mehr.
609,"00:52:19,880","00:52:23,640",3139.88,3143.64,3.7599999999997635,"Auch Religion, es wird immer auf Muslime verkürzt, selbst da gibt es"
610,"00:52:23,720","00:52:25,720",3143.72,3145.72,2.0,verschiedene Strömungen.
611,"00:52:25,840","00:52:33,680",3145.84,3153.68,7.839999999999691,In einer Klasse sind nicht selten acht verschiedene Konfessionen.
612,"00:52:33,800","00:52:37,640",3153.8,3157.64,3.8399999999996908,"Die Eltern haben unterschiedliche Religion, aber vielen sind die"
613,"00:52:37,720","00:52:39,640",3157.72,3159.64,1.9200000000000728,Religionen wichtig.
614,"00:52:39,720","00:52:47,640",3159.72,3167.64,7.920000000000073,"Manche Lehrkräfte sagen dann, wir feiern einfach jedes Fest."
615,"00:52:47,800","00:52:51,240",3167.8,3171.24,3.4399999999996,"Das ist richtig intensive Arbeit, aber diese Lehrer"
616,"00:52:51,400","00:52:53,240",3171.4,3173.24,1.8399999999996908,gehen auf dem Zahnfleisch.
617,"00:52:53,360","00:53:00,040",3173.36,3180.04,6.679999999999836,Das ist eine extrem große Herausforderung.
618,"00:53:02,040","00:53:04,360",3182.04,3184.36,2.3200000000001637,"Die Lehrer schwitzen, haben Turnschuhe an,"
619,"00:53:04,400","00:53:08,080",3184.4,3188.08,3.6799999999998363,die Rahmenbedingungen sind aus einer anderen Zeit.
620,"00:53:08,200","00:53:14,520",3188.2,3194.52,6.320000000000164,Die Rahmenbedingungen sind 20 Jahre zurück.
621,"00:53:14,680","00:53:16,360",3194.68,3196.36,1.680000000000291,"KP: Das stimmt aber nicht,"
622,"00:53:16,400","00:53:22,960",3196.4,3202.96,6.559999999999945,wir hatten noch nie so viel Personal an Schulen.
623,"00:53:23,080","00:53:31,040",3203.08,3211.04,7.960000000000036,"AE: Das stimmt, aber die Anforderungen sind auch viel größer."
624,"00:53:34,480","00:53:38,280",3214.48,3218.28,3.800000000000182,"KP: Aber wir haben mehr als vor 20 Jahren, wir haben Sozialarbeiter,"
625,"00:53:38,400","00:53:44,280",3218.4,3224.28,5.880000000000109,wir haben Hilfsangebote.
626,"00:53:44,720","00:53:52,200",3224.72,3232.2,7.480000000000018,Ich weiß in Niedersachsen sind die Sachen schlechter.
627,"00:53:52,320","00:53:59,640",3232.32,3239.64,7.319999999999709,Wie sieht es denn in Schleswig- Holstein aktuell aus?
628,"00:54:02,200","00:54:06,000",3242.2,3246.0,3.800000000000182,"Wir haben 100 unbesetzte Stellen, die haben wir zum Teil mit"
629,"00:54:06,120","00:54:12,000",3246.12,3252.0,5.880000000000109,Vertretungskräften besetzt.
630,"00:54:12,520","00:54:17,120",3252.52,3257.12,4.599999999999909,"Es wird zwar gesagt, man soll über 100 % Unterrichtsversorgung haben."
631,"00:54:17,200","00:54:22,480",3257.2,3262.48,5.2800000000002,Davon sind wir auch weit entfernt.
632,"00:54:22,600","00:54:26,320",3262.6,3266.32,3.7200000000002547,"Aber wir sind in einer Situation, in der die Demographie auch in eine"
633,"00:54:26,440","00:54:30,520",3266.44,3270.52,4.079999999999927,andere Richtung geht.
634,"00:54:30,600","00:54:35,160",3270.6,3275.16,4.559999999999945,Viele heutige Lehrkräfte werden in den nächsten Jahren in Rente gehen.
635,"00:54:35,280","00:54:40,440",3275.28,3280.44,5.1599999999998545,Jeder Dritte.
636,"00:54:40,560","00:54:44,360",3280.56,3284.36,3.800000000000182,"Das ist richtig, und wir bekommen immer mehr Schüler durch"
637,"00:54:44,480","00:54:46,400",3284.48,3286.4,1.9200000000000728,Zuwanderung.
638,"00:54:46,520","00:54:50,680",3286.52,3290.68,4.1599999999998545,Allein aus der Ukraine haben wir sehr viele Schüler aufgenommen.
639,"00:54:50,760","00:54:55,840",3290.76,3295.84,5.079999999999927,"Da redet keiner drüber,"
640,"00:54:55,960","00:54:58,920",3295.96,3298.92,2.9600000000000364,"über die Unterbringung wird immer gesprochen,"
641,"00:54:58,960","00:55:03,120",3298.96,3303.12,4.1599999999998545,aber nicht über die Schulen.
642,"00:55:03,240","00:55:05,600",3303.24,3305.6,2.3600000000001273,Ich habe inzwischen so viele Kinder
643,"00:55:05,640","00:55:10,440",3305.64,3310.44,4.800000000000182,in Maßnahmen für Deutsch als Fremdsprache.
644,"00:55:10,520","00:55:18,360",3310.52,3318.36,7.8400000000001455,Innerhalb von wenigen Jahren hat sich das so verschlimmert.
645,"00:55:19,040","00:55:22,520",3319.04,3322.52,3.480000000000018,"Richtig, ich bilde so viele Lehrer aus für dieses Fach,"
646,"00:55:22,560","00:55:28,080",3322.56,3328.08,5.519999999999982,trotzdem reicht es nicht.
647,"00:55:28,200","00:55:35,920",3328.2,3335.92,7.720000000000255,"Ich bin vollkommen bei Ihnen, es ist angespannt ohne Ende,"
648,"00:55:37,440","00:55:40,240",3337.44,3340.24,2.799999999999727,"es ist nicht überall so wie bei Ihnen, wir haben aber diese Schulen"
649,"00:55:40,360","00:55:45,160",3340.36,3345.16,4.799999999999727,"auch, wir versuchen die mit mehr Personal auszustatten,"
650,"00:55:45,320","00:55:48,960",3345.32,3348.96,3.6399999999998727,"mit einer besseren Ausbildung für die Schulleitungen, weil das eine"
651,"00:55:49,080","00:55:53,320",3349.08,3353.32,4.2400000000002365,Management Aufgabe ist.
652,"00:55:53,440","00:55:56,760",3353.44,3356.76,3.3200000000001637,Schulleitungen sind nicht nur Leiter eines Kollegiums sondern Manager
653,"00:55:56,840","00:56:00,320",3356.84,3360.32,3.480000000000018,eines multiprofessionellen Teams.
654,"00:56:00,440","00:56:05,400",3360.44,3365.4,4.960000000000036,Wir sind immer noch sehr in der Analyse.
655,"00:56:05,520","00:56:12,600",3365.52,3372.6,7.079999999999927,"Das ist nicht böse gemeint, das ist ein Fach so."
656,"00:56:16,880","00:56:20,360",3376.88,3380.36,3.480000000000018,"Wir müssen es schaffen, dass alle so ins Arbeiten kommen, dass das"
657,"00:56:20,440","00:56:26,360",3380.44,3386.36,5.920000000000073,einzelne Kind mehr davon hat.
658,"00:56:27,960","00:56:30,800",3387.96,3390.8,2.8400000000001455,"Eine Klasse mit nur einem Lehrer gibt es mittlerweile selten, wir"
659,"00:56:30,880","00:56:34,200",3390.88,3394.2,3.319999999999709,"haben so viele Assistenzkräfte, Sozialarbeiter etc."
660,"00:56:34,320","00:56:42,600",3394.32,3402.6,8.279999999999745,"Die Systeme arbeiten aber nicht gut zusammen, das ist das Problem."
661,"00:56:43,760","00:56:50,480",3403.76,3410.48,6.7199999999998,Wir müssen vor allem an die Arbeit von Bundesländern und Kommunen ran.
662,"00:56:50,600","00:56:57,160",3410.6,3417.16,6.559999999999945,Kommen Sie denn an die Eltern heran Frau Backhaus?
663,"00:56:57,280","00:57:00,480",3417.28,3420.48,3.199999999999818,"Gerade wenn die eine Fremdsprache sprechen, gibt es da eine"
664,"00:57:00,600","00:57:06,640",3420.6,3426.64,6.039999999999964,Interaktion oder eine Beziehung?
665,"00:57:08,840","00:57:13,320",3428.84,3433.32,4.480000000000018,"AM: Wir haben mit vielen Eltern eine Beziehung, das kommt aber immer"
666,"00:57:13,440","00:57:16,080",3433.44,3436.08,2.6399999999998727,drauf an.
667,"00:57:16,200","00:57:19,280",3436.2,3439.28,3.080000000000382,Gerade bei Kindern wo es problematisch ist wird die Beziehung
668,"00:57:19,400","00:57:23,640",3439.4,3443.64,4.239999999999782,mit den Eltern auch problematisch.
669,"00:57:23,720","00:57:27,280",3443.72,3447.28,3.5600000000004,"Ich habe den Eindruck, das Problem, was ich darstellt, dass das Kind"
670,"00:57:27,400","00:57:29,600",3447.4,3449.6,2.199999999999818,"nicht nur in der Schule hat,"
671,"00:57:29,720","00:57:36,080",3449.72,3456.08,6.360000000000127,wird gerne auf die Schule projiziert.
672,"00:57:38,040","00:57:40,920",3458.04,3460.92,2.880000000000109,"Wir gehen dann zu den Eltern und wollen gemeinsam etwas erreichen,"
673,"00:57:41,040","00:57:45,120",3461.04,3465.12,4.079999999999927,"die Eltern müssen uns unterstützen und umgekehrt,"
674,"00:57:45,240","00:57:48,800",3465.24,3468.8,3.5600000000004,das nehmen die eventuell als Überforderung oder Kritik war und
675,"00:57:48,960","00:57:54,520",3468.96,3474.52,5.559999999999945,ziehen sich dann zurück.
676,"00:57:54,640","00:57:57,160",3474.64,3477.16,2.519999999999982,"Ein interessantes Phänomen ist, wenn wir die Sprechtage haben, wo es um"
677,"00:57:57,280","00:58:04,760",3477.28,3484.76,7.480000000000018,"Leistung und Verhalten einzelner Kinder geht, kommen fast alle."
678,"00:58:04,880","00:58:07,920",3484.88,3487.92,3.0399999999999636,"Wenn wir aber Elternabende haben, etwa zu Medienkonsum, dann kommt das"
679,"00:58:08,040","00:58:14,520",3488.04,3494.52,6.480000000000018,einem Jahren manchmal nur sechs Eltern.
680,"00:58:15,320","00:58:18,560",3495.32,3498.56,3.2399999999997817,"Wir müssen uns auch die Frage stellen, woher kommt dieser Gewalt"
681,"00:58:18,680","00:58:24,920",3498.68,3504.92,6.2400000000002365,"anstieg, um es vorsichtig zu sagen?"
682,"00:58:25,680","00:58:29,520",3505.68,3509.52,3.8400000000001455,"Herr El-Mafaalani, sie sagen die Zahlen geben das gar nicht her, was"
683,"00:58:29,640","00:58:35,520",3509.64,3515.52,5.880000000000109,würden Sie denn sagen?
684,"00:58:38,880","00:58:44,960",3518.88,3524.96,6.079999999999927,Die Kriminalstatistik der Polizei sagt in Bayern ist um 44 % die
685,"00:58:45,080","00:58:52,560",3525.08,3532.56,7.480000000000018,Kriminalität der Kinder gestiegen im Vergleich zu 2014?
686,"00:58:55,880","00:59:00,240",3535.88,3540.24,4.359999999999673,"KP: Wir wissen nicht, ob das eine Änderung ist und einen Nachholaktion"
687,"00:59:00,360","00:59:02,640",3540.36,3542.64,2.2799999999997453,von Corona.
688,"00:59:02,800","00:59:09,000",3542.8,3549.0,6.199999999999818,"Ich bin noch etwas vorsichtig, wir sehen die Entwicklung,"
689,"00:59:09,120","00:59:12,920",3549.12,3552.92,3.800000000000182,"Aber dann kommen TikTok-Challenges und Vandalismus,"
690,"00:59:13,040","00:59:18,640",3553.04,3558.64,5.599999999999909,da gibt es Zusammenhänge.
691,"00:59:18,760","00:59:23,000",3558.76,3563.0,4.239999999999782,"Es müssen aber auf jeden Fall große Sorgen machen, da müssen wir sehr"
692,"00:59:23,120","00:59:29,000",3563.12,3569.0,5.880000000000109,genau gucken.
693,"00:59:29,440","00:59:32,320",3569.44,3572.32,2.880000000000109,"Wir haben viele Präventionskonzepte, viele Fortbildungen, auch im Umgang"
694,"00:59:32,440","00:59:36,000",3572.44,3576.0,3.5599999999999454,"mit Gewalt, auch sexueller Gewalt, Diversität alles."
695,"00:59:36,080","00:59:41,320",3576.08,3581.32,5.2400000000002365,"Ich bin dankbar, dass sie das eben noch mal angesprochen haben."
696,"00:59:41,440","00:59:47,440",3581.44,3587.44,6.0,Ich glaube wir müssen die Eltern mehr in die Verantwortung nehmen.
697,"00:59:47,560","00:59:54,440",3587.56,3594.44,6.880000000000109,"Wir Kinder hat, der muss sich darum kümmern,"
698,"00:59:55,320","00:59:58,480",3595.32,3598.48,3.1599999999998545,"bei manchen geht das nicht, da muss der Staat eingreifen, aber die"
699,"00:59:58,600","01:00:03,800",3598.6,3603.8,5.200000000000273,meisten können dem sollten dann auch.
700,"01:00:03,920","01:00:08,320",3603.92,3608.32,4.400000000000091,"AE: Ja wir haben eben schon gesagt gesamtgesellschaftliche Probleme,"
701,"01:00:08,440","01:00:15,160",3608.44,3615.16,6.7199999999998,das muss die Schule zum Teil noch abfedern.
